-2.5,223.6233333,1.739680686
-2.25,208.0266667,1.396718376
-2,190.98,1.213474625
-1.75,175.4403333,0.410888739
-1.5,155.655,1.078512247
-1.25,134.182,0.497864105
-1,113.071,0.558509325
-0.75,90.12,0.081277303
-0.5,69.27166667,0.237818325
-0.25,49.48766667,0.253811391
0,31.721,0.283528952
0.25,14.65013333,0.648651223
0.5,5.153766667,0.041481428
0.75,0.61365,0.005729578
1,-0.19356,0.000125698
1.25,-0.208783333,0.001036801
1.5,-0.213483333,0.000846023
1.75,-0.215703333,0.000873359
2,-0.21704,0.000381314
2.25,-0.220896667,0.000817734
2.5,-0.219183333,0.00019754
